00010724002	0.4606968688454772	0.03169582358262014	0.0005898547682617963	0.0002638143993359132	781.0344064914049	58288.441700252	551102474.2514678	896.53775390461	0.10060185185185185
00010724003	0.260823749535398	0.02306850300776955	0.0011542508670525555	0.00034801971426549314	225.96799099785483	58289.222970745	551165295.48836	988.92650800176	0.10060185185185185
00010724005	0.2199288926290831	0.044212346926322775	0.0011096575093904027	0.0006406610277259633	198.19529068018693	58290.488439647	551274277.00152	279.70356672978	0.10060185185185185
00010724006	0.19119733222395924	0.021591745538027396	0.0007016395720765339	0.0002480670276601204	272.5007822151509	58290.491941973	551275024.60246	1166.2322937427	0.10060185185185185
00010724008	0.22782961588066192	0.016811315399903232	0.0007926716311636415	0.0002996017011227431	287.4199188208718	58290.693295741	551292306.5680399	938.98117439625	0.10226851851851852
00010724009	0.17796279398597242	0.012641945439461772	0.0007866928180360615	0.00024877411282492426	226.21637048911603	58291.692911696	551378868.3865402	1328.5544153552	0.10226851851851852
00010724010	0.21117531847049206	0.01359406752781462	0.001122553238377872	0.00028984199563701494	188.12053740600103	58292.279558008	551429592.12788	1403.4723094761	0.10226851851851852
00010724011	0.24804450307918832	0.01737066205640128	0.0006376084225053934	0.00026030253684458286	389.02325365234674	58291.557322946	551366983.5185797	988.92650800176	0.10226851851851852
00010724012	0.17790107206812267	0.03514307254925531	0.001238497333618364	0.0008757498465105081	143.64267668495594	58292.080652395	551411789.1829401	172.32122225273	0.10226851851851852
00010724013	0.1954334847350536	0.015684499866957646	0.0004460640530170942	0.00022303201784991256	438.12874723524095	58292.082914213	551412367.104	933.98670542963	0.10226851851851852
00010724014	0.1277326026879665	0.014239216469121881	0.007773967651236389	0.0009872948893040823	16.430812220790706	58293.810002616	551561537.5419998	834.09617726549	0.10226851851851852
00010724015	0.1694814930638057	0.0351664885633795	0.0026738871852177437	0.0013369435926088719	63.383935567948896	58293.807889068	551561017.4315	159.83485627196	0.10226851851851852
00010724016	0.15192854118197122	0.013368100120755209	0.001034694792340613	0.0003119722171922475	146.8341604757566	58294.609305157	551630737.2815199	1113.7894997211	0.10226851851851852
00010724017	0.191970556974411	0.03918582551619586	0.0	0.0	inf	58294.6070668	551630071.3875399	172.32120162908	0.10226851851851852
00010724018	0.17351329271082283	0.030382681679696297	0.0009768312763750416	0.0006907239662520236	177.62872351376745	58293.674626127	551549531.0133802	214.77470786262	0.10226851851851852
00010724019	0.1659434661135526	0.01259279214117954	0.0006184056534914783	0.00021863942187153707	268.34079730132885	58294.54055535	551624917.2982799	1353.5269996634	0.10226851851851852
00010724021	0.1573730877525587	0.01619166014782145	0.002014009010098461	0.0005200148881337865	78.13921733392098	58293.677360682	551550051.1250939	784.16090381578	0.10226851851851852
00010724022	0.1402292457486813	0.02103207973281964	0.0023097040985400477	0.0008166037278773787	60.71307828449519	58295.547108846	551711391.0203	369.60498898257	0.10226851851851852
00010724023	0.11256555009995484	0.016029532542063775	0.001825687397374875	0.0006085624398997859	61.656530171490985	58295.551666472	551711857.2991401	516.94358963669	0.10226851851851852
00010724024	0.12420932493862455	0.018871101572562134	0.006256823318631009	0.0012270639094584747	19.851819144191772	58295.612082769	551717102.6120679	459.56645904855	0.10226851851851852
00010724025	0.1519562332149319	0.03417743503444683	0.0045388461832233055	0.001368513458185899	33.47904447094938	58295.608840543	551716667.1389399	254.7309334031	0.10226851851851852
00010724026	0.13600239157676697	0.02667226032777266	0.0	0.0	inf	58296.537744645	551796906.9533	219.76916606907	0.10226851851851852
00010724027	0.16769933356327885	0.01488063323329901	0.0006306205840600241	0.0002574497960243016	265.92746542399067	58296.540555712	551797537.32954	993.92102688358	0.10226851851851852
00010724028	0.11648447305606506	0.027705881540807917	0.0010216733749041818	0.0007224321880907008	114.01341751417338	58296.672639003	551808554.32584	204.78562777484	0.10226851851851852
00010724029	0.1276006052825876	0.012218781736770977	0.000527193155484619	0.0002357679262976395	242.0376743421328	58296.675275303	551809177.1021402	993.92108636338	0.10226851851851852
00010724030	0.12302383780479431	0.034120674133300784	0.0	0.0	inf	58297.532571815	551882812.52084	127.37042848229	0.10226851851851852
00010724031	0.17940568701956955	0.013414105344048395	0.0005392007377317727	0.00022012779834093871	332.7252254406513	58297.534305472	551883487.3087797	1173.7240094779	0.10226851851851852
00010724032	0.14743194482071514	0.0323210029443922	0.0006514141823518677	0.000651414198226031	226.32596712651608	58297.797402194	551905713.86556	167.32666451475	0.10226851851851852
00010724033	0.16966857133441846	0.01448004156519159	0.0010072726196678425	0.00031852758247768206	168.44354549254822	58297.799585735	551906347.5235401	1053.8553955627	0.10226851851851852
00010724034	0.11648567020893097	0.029121417552232742	0.0	0.0	inf	58298.193274987	551939914.77486	162.33213020921	0.10226851851851852
00010724035	0.18545925087739576	0.015135081021476206	0.0005031877059782682	0.00022503238008516973	368.56872430306436	58298.195419265	551940547.5404799	1053.8553324962	0.10226851851851852
00010724036	0.23291571588208038	0.04077239667774032	0.001248939326507281	0.0008831335062846899	186.49081739898477	58298.390402274	551956951.57248	169.82391483942	0.10226851851851852
00010724037	0.198935039542762	0.014333193811531399	0.0006783975137794322	0.00022613251345575115	293.24258344413965	58298.392638807	551957767.30896	1413.4613516044	0.10226851851851852
